DATETIME,ISIN,PRICE
'2020-11-30','SE0005703550',123.23
'2020-12-07','SE0005703550',123.2
'2020-12-14','SE0005703550',123.2
'2020-12-21','SE0005703550',123.2
'2020-12-29','SE0005703550',123.16
'2021-01-04','SE0005703550',123.16
'2021-01-11','SE0005703550',123.26
'2021-01-18','SE0005703550',123.16
'2021-01-25','SE0005703550',123.22
'2021-02-01','SE0005703550',123.18
'2021-02-08','SE0005703550',123.13
'2021-02-15','SE0005703550',123.22
'2021-02-22','SE0005703550',123.19
'2021-03-01','SE0005703550',123.21
'2021-03-08','SE0005703550',123.17
'2021-03-15','SE0005703550',123.16
'2021-03-22','SE0005703550',123.15
'2021-03-29','SE0005703550',123.16
'2021-04-05','SE0005703550',123.16
'2021-04-12','SE0005703550',123.25
'2021-04-19','SE0005703550',123.21
'2021-04-26','SE0005703550',123.22
'2021-05-03','SE0005703550',123.18
'2021-05-10','SE0005703550',123.21
'2021-05-17','SE0005703550',123.21
'2021-05-24','SE0005703550',123.18
'2021-05-31','SE0005703550',123.18
'2021-06-07','SE0005703550',123.19
'2021-06-14','SE0005703550',123.18
'2021-06-21','SE0005703550',123.2
'2021-06-28','SE0005703550',123.23
'2021-07-05','SE0005703550',123.18
'2021-07-12','SE0005703550',123.23
'2021-07-19','SE0005703550',123.13
'2021-07-26','SE0005703550',123.19
'2021-08-02','SE0005703550',123.24
'2021-08-09','SE0005703550',123.21
'2021-08-16','SE0005703550',123.21
'2021-08-23','SE0005703550',123.21
'2021-08-30','SE0005703550',123.2
'2021-09-06','SE0005703550',123.18
'2021-09-13','SE0005703550',123.18
'2021-09-20','SE0005703550',123.21
'2021-09-27','SE0005703550',123.2
'2021-10-04','SE0005703550',123.16
'2021-10-11','SE0005703550',123.2
'2021-10-18','SE0005703550',123.17
'2021-10-25','SE0005703550',123.21
'2021-11-01','SE0005703550',123.23
'2021-11-08','SE0005703550',123.2
'2021-11-15','SE0005703550',123.16
'2021-11-22','SE0005703550',123.14
'2021-11-29','SE0005703550',123.02
'2021-12-06','SE0005703550',123.34
'2021-12-13','SE0005703550',123.15
'2021-12-20','SE0005703550',123.27
'2021-12-28','SE0005703550',123.27
'2022-01-03','SE0005703550',123.17
'2022-01-10','SE0005703550',123.17
'2022-01-17','SE0005703550',123.17
'2022-01-24','SE0005703550',123.17
'2022-01-31','SE0005703550',123.17
'2022-02-07','SE0005703550',123.18
'2022-02-14','SE0005703550',123.15
'2022-02-21','SE0005703550',123.2
'2022-02-28','SE0005703550',123.16
'2022-03-07','SE0005703550',122.96
'2022-03-14','SE0005703550',123.28
'2022-03-21','SE0005703550',123.21
'2022-03-28','SE0005703550',123.2
'2022-04-04','SE0005703550',123.4
'2022-04-11','SE0005703550',122.79
'2022-04-19','SE0005703550',123.01
'2022-04-26','SE0005703550',122.9
'2022-05-02','SE0005703550',123.03
'2022-05-09','SE0005703550',123.08
'2022-05-16','SE0005703550',123.11
'2022-05-23','SE0005703550',123.12
'2022-05-30','SE0005703550',122.9
'2022-06-06','SE0005703550',122.93
'2022-06-14','SE0005703550',123.37
'2022-06-20','SE0005703550',123.15
'2022-06-27','SE0005703550',123.31
'2022-07-04','SE0005703550',123.09
'2022-07-11','SE0005703550',123.03
'2022-07-18','SE0005703550',122.65
'2022-07-25','SE0005703550',123.39
'2022-08-01','SE0005703550',123.51
'2022-08-08','SE0005703550',123.2
'2022-08-15','SE0005703550',122.88
'2022-08-22','SE0005703550',123.01
'2022-08-29','SE0005703550',123.35
'2022-09-05','SE0005703550',123.13
'2022-09-12','SE0005703550',123.3
'2022-09-19','SE0005703550',123.0
'2022-09-26','SE0005703550',122.98
'2022-10-03','SE0005703550',123.0
'2022-10-10','SE0005703550',123.2
'2022-10-17','SE0005703550',123.09
'2022-10-24','SE0005703550',123.07
'2022-10-31','SE0005703550',135.751
'2022-11-07','SE0005703550',122.89
'2022-11-14','SE0005703550',123.32
'2022-11-21','SE0005703550',123.0
'2022-11-28','SE0005703550',123.33
'2022-12-05','SE0005703550',123.2
'2022-12-12','SE0005703550',123.24
'2022-12-19','SE0005703550',123.2
'2022-12-27','SE0005703550',123.08
'2023-01-02','SE0005703550',123.27
'2023-01-09','SE0005703550',123.29
'2023-01-16','SE0005703550',122.88
'2023-01-23','SE0005703550',123.03
'2023-01-30','SE0005703550',123.12
'2023-02-06','SE0005703550',123.39
'2023-02-13','SE0005703550',123.37
'2023-02-20','SE0005703550',123.09
'2023-02-27','SE0005703550',123.25
'2023-03-06','SE0005703550',123.35
'2023-03-13','SE0005703550',122.71
'2023-03-20','SE0005703550',123.14
'2023-03-27','SE0005703550',122.79
'2023-04-03','SE0005703550',123.22
'2023-04-11','SE0005703550',123.26
'2023-04-17','SE0005703550',123.54
'2023-04-24','SE0005703550',123.44
'2023-05-01','SE0005703550',122.9
'2023-05-08','SE0005703550',123.35
'2023-05-15','SE0005703550',122.96
'2023-05-22','SE0005703550',123.0
'2023-05-29','SE0005703550',123.44
'2023-06-05','SE0005703550',123.29
'2023-06-13','SE0005703550',123.16
'2023-06-19','SE0005703550',123.03
'2023-06-26','SE0005703550',123.13
'2023-07-03','SE0005703550',123.25
'2023-07-10','SE0005703550',123.13
'2023-07-17','SE0005703550',122.97
'2023-07-24','SE0005703550',123.0
'2023-07-31','SE0005703550',123.16
'2023-08-07','SE0005703550',123.17
'2023-08-14','SE0005703550',123.21
'2023-08-21','SE0005703550',123.31
'2023-08-28','SE0005703550',123.26
'2023-08-31','SE0005703550',123.1
'2018-10-08','SE0000556599',192.49
'2018-10-15','SE0000556599',192.63
'2018-10-22','SE0000556599',192.58
'2018-10-29','SE0000556599',192.59
'2018-11-05','SE0000556599',192.52
'2018-11-12','SE0000556599',192.59
'2018-11-19','SE0000556599',192.68
'2018-11-26','SE0000556599',192.71
'2018-12-03','SE0000556599',192.52
'2018-12-10','SE0000556599',192.63
'2018-12-17','SE0000556599',192.71
'2018-12-24','SE0000556599',192.65
'2018-12-31','SE0000556599',192.71
'2019-01-07','SE0000556599',192.61
'2019-01-14','SE0000556599',192.65
'2019-01-21','SE0000556599',192.55
'2019-01-28','SE0000556599',192.62
'2019-02-04','SE0000556599',192.71
'2019-02-11','SE0000556599',192.6
'2019-02-18','SE0000556599',192.56
'2019-02-25','SE0000556599',192.68
'2019-03-04','SE0000556599',192.67
'2019-03-11','SE0000556599',192.72
'2019-03-18','SE0000556599',192.5
'2019-03-25','SE0000556599',192.7
'2019-04-01','SE0000556599',192.47
'2019-04-08','SE0000556599',192.78
'2019-04-15','SE0000556599',192.6
'2019-04-23','SE0000556599',192.76
'2019-04-29','SE0000556599',192.71
'2019-05-06','SE0000556599',192.52
'2019-05-13','SE0000556599',192.6
'2019-05-20','SE0000556599',192.61
'2019-05-27','SE0000556599',192.87
'2019-06-03','SE0000556599',192.42
'2019-06-10','SE0000556599',192.76
'2019-06-17','SE0000556599',192.64
'2019-06-24','SE0000556599',192.57
'2019-07-01','SE0000556599',192.71
'2019-07-08','SE0000556599',192.7
'2019-07-15','SE0000556599',192.6
'2019-07-22','SE0000556599',192.7
'2019-07-29','SE0000556599',192.59
'2019-08-05','SE0000556599',192.62
'2019-08-12','SE0000556599',192.43
'2019-08-19','SE0000556599',192.77
'2019-08-26','SE0000556599',192.71
'2019-09-02','SE0000556599',192.78
'2019-09-09','SE0000556599',192.68
'2019-09-16','SE0000556599',192.81
'2019-09-23','SE0000556599',192.49
'2019-09-30','SE0000556599',192.7
'2019-10-07','SE0000556599',192.45
'2019-10-14','SE0000556599',192.47
'2019-10-21','SE0000556599',192.68
'2019-10-28','SE0000556599',192.77
'2019-11-04','SE0000556599',192.74
'2019-11-11','SE0000556599',192.35
'2019-11-18','SE0000556599',192.46
'2019-11-25','SE0000556599',192.46
'2019-12-02','SE0000556599',192.71
'2019-12-09','SE0000556599',192.41
'2019-12-16','SE0000556599',192.68
'2019-12-23','SE0000556599',192.64
'2019-12-30','SE0000556599',192.53
'2020-01-06','SE0000556599',192.63
'2020-01-13','SE0000556599',192.55
'2020-01-20','SE0000556599',192.63
'2020-01-27','SE0000556599',192.62
'2020-02-03','SE0000556599',192.58
'2020-02-10','SE0000556599',192.55
'2020-02-17','SE0000556599',192.65
'2020-02-24','SE0000556599',192.72
'2020-03-02','SE0000556599',192.75
'2020-03-09','SE0000556599',192.5
'2020-03-16','SE0000556599',192.69
'2020-03-23','SE0000556599',192.79
'2020-03-30','SE0000556599',192.87
'2020-04-06','SE0000556599',192.78
'2020-04-13','SE0000556599',192.34
'2020-04-20','SE0000556599',192.35
'2020-04-27','SE0000556599',192.72
'2020-05-04','SE0000556599',192.73
'2020-05-11','SE0000556599',192.38
'2020-05-18','SE0000556599',192.68
'2020-05-25','SE0000556599',192.62
'2020-06-01','SE0000556599',192.65
'2020-06-08','SE0000556599',192.6
'2020-06-15','SE0000556599',192.62
'2020-06-22','SE0000556599',192.54
'2020-06-29','SE0000556599',192.59
'2020-07-06','SE0000556599',192.51
'2020-07-13','SE0000556599',192.72
'2020-07-20','SE0000556599',192.62
'2020-07-27','SE0000556599',192.73
'2020-08-03','SE0000556599',192.62
'2020-08-10','SE0000556599',192.63
'2020-08-17','SE0000556599',192.58
'2020-08-24','SE0000556599',192.59
'2020-08-31','SE0000556599',192.62
'2020-09-07','SE0000556599',192.66
'2020-09-14','SE0000556599',192.52
'2020-09-21','SE0000556599',192.72
'2020-09-28','SE0000556599',192.52
'2020-10-05','SE0000556599',192.68
'2020-10-12','SE0000556599',192.67
'2020-10-19','SE0000556599',192.65
'2020-10-26','SE0000556599',192.64
'2020-11-02','SE0000556599',192.59
'2020-11-09','SE0000556599',192.61
'2020-11-16','SE0000556599',192.74
'2020-11-23','SE0000556599',192.53
'2020-11-30','SE0000556599',192.7
'2020-12-07','SE0000556599',192.51
'2020-12-14','SE0000556599',192.59
'2020-12-21','SE0000556599',192.66
'2020-12-29','SE0000556599',192.57
'2021-01-04','SE0000556599',192.54
'2021-01-11','SE0000556599',192.76
'2021-01-18','SE0000556599',192.54
'2021-01-25','SE0000556599',192.63
'2021-02-01','SE0000556599',192.59
'2021-02-08','SE0000556599',192.53
'2021-02-15','SE0000556599',192.65
'2021-02-22','SE0000556599',192.58
'2021-03-01','SE0000556599',192.62
'2021-03-08','SE0000556599',192.56
'2021-03-15','SE0000556599',192.55
'2021-03-22','SE0000556599',192.45
'2021-03-29','SE0000556599',192.51
'2021-04-05','SE0000556599',192.55
'2021-04-12','SE0000556599',192.71
'2021-04-19','SE0000556599',192.58
'2021-04-26','SE0000556599',192.71
'2021-05-03','SE0000556599',192.59
'2021-05-10','SE0000556599',192.65
'2021-05-17','SE0000556599',192.61
'2021-05-24','SE0000556599',192.62
'2021-05-31','SE0000556599',192.56
'2021-06-07','SE0000556599',192.65
'2021-06-14','SE0000556599',192.53
'2021-06-21','SE0000556599',192.63
'2021-06-28','SE0000556599',192.66
'2021-07-05','SE0000556599',192.62
'2021-07-12','SE0000556599',192.73
'2021-07-19','SE0000556599',192.56
'2021-07-26','SE0000556599',192.6
'2021-08-02','SE0000556599',192.7
'2021-08-09','SE0000556599',192.73
'2021-08-16','SE0000556599',192.66
'2021-08-23','SE0000556599',192.66
'2021-08-30','SE0000556599',192.65
'2021-09-06','SE0000556599',192.61
'2021-09-13','SE0000556599',192.58
'2021-09-20','SE0000556599',192.69
'2021-09-27','SE0000556599',192.53
'2021-10-04','SE0000556599',192.54
'2021-10-11','SE0000556599',192.63
'2021-10-18','SE0000556599',192.49
'2021-10-25','SE0000556599',192.61
'2021-11-01','SE0000556599',192.62
'2021-11-08','SE0000556599',192.6
'2021-11-15','SE0000556599',192.62
'2021-11-22','SE0000556599',192.52
'2021-11-29','SE0000556599',192.52
'2021-12-06','SE0000556599',192.84
'2021-12-13','SE0000556599',192.57
'2021-12-20','SE0000556599',192.74
'2021-12-28','SE0000556599',192.69
'2022-01-03','SE0000556599',192.68
'2022-01-10','SE0000556599',192.62
'2022-01-17','SE0000556599',192.57
'2022-01-24','SE0000556599',192.54
'2022-01-31','SE0000556599',192.55
'2022-02-07','SE0000556599',192.47
'2022-02-14','SE0000556599',192.59
'2022-02-21','SE0000556599',192.67
'2022-02-28','SE0000556599',192.55
'2022-03-07','SE0000556599',192.16
'2022-03-14','SE0000556599',192.69
'2022-03-21','SE0000556599',192.67
'2022-03-28','SE0000556599',192.6
'2022-04-04','SE0000556599',193.01
'2022-04-11','SE0000556599',192.01
'2022-04-19','SE0000556599',192.32
'2022-04-26','SE0000556599',192.05
'2022-05-02','SE0000556599',192.47
'2022-05-09','SE0000556599',192.32
'2022-05-16','SE0000556599',192.49
'2022-05-23','SE0000556599',192.45
'2022-05-30','SE0000556599',192.31
'2022-06-06','SE0000556599',192.16
'2022-06-14','SE0000556599',192.95
'2022-06-20','SE0000556599',192.63
'2022-06-27','SE0000556599',192.88
'2022-07-04','SE0000556599',192.31
'2022-07-11','SE0000556599',192.43
'2022-07-18','SE0000556599',192.03
'2022-07-25','SE0000556599',192.96
'2022-08-01','SE0000556599',193.05
'2022-08-08','SE0000556599',192.74
'2022-08-15','SE0000556599',192.28
'2022-08-22','SE0000556599',192.52
'2022-08-29','SE0000556599',192.83
'2022-09-05','SE0000556599',192.51
'2022-09-12','SE0000556599',192.74
'2022-09-19','SE0000556599',192.27
'2022-09-26','SE0000556599',192.16
'2022-10-03','SE0000556599',192.46
'2022-10-10','SE0000556599',192.59
'2022-10-17','SE0000556599',192.52
'2022-10-24','SE0000556599',192.36
'2022-10-31','SE0000556599',211.992
'2022-11-07','SE0000556599',192.44
'2022-11-14','SE0000556599',192.79
'2022-11-21','SE0000556599',192.25
'2022-11-28','SE0000556599',192.87
'2022-12-05','SE0000556599',192.65
'2022-12-12','SE0000556599',192.75
'2022-12-19','SE0000556599',192.68
'2022-12-27','SE0000556599',192.59
'2023-01-02','SE0000556599',192.82
'2023-01-09','SE0000556599',192.73
'2023-01-16','SE0000556599',192.08
'2023-01-23','SE0000556599',192.22
'2023-01-30','SE0000556599',192.43
'2023-02-06','SE0000556599',193.05
'2023-02-13','SE0000556599',192.99
'2023-02-20','SE0000556599',192.43
'2023-02-27','SE0000556599',192.58
'2023-03-06','SE0000556599',192.88
'2023-03-13','SE0000556599',191.81
'2023-03-20','SE0000556599',192.54
'2023-03-27','SE0000556599',192.08
'2023-04-03','SE0000556599',192.66
'2023-04-11','SE0000556599',192.91
'2023-04-17','SE0000556599',193.09
'2023-04-24','SE0000556599',192.88
'2023-05-01','SE0000556599',192.22
'2023-05-08','SE0000556599',192.83
'2023-05-15','SE0000556599',192.26
'2023-05-22','SE0000556599',192.37
'2023-05-29','SE0000556599',192.97
'2023-06-05','SE0000556599',192.67
'2023-06-13','SE0000556599',192.67
'2023-06-19','SE0000556599',192.34
'2023-06-26','SE0000556599',192.52
'2023-07-03','SE0000556599',192.74
'2023-07-10','SE0000556599',192.54
'2023-07-17','SE0000556599',192.32
'2023-07-24','SE0000556599',192.34
'2023-07-31','SE0000556599',192.67
'2023-08-07','SE0000556599',192.55
'2023-08-14','SE0000556599',192.71
'2023-08-21','SE0000556599',192.75
'2023-08-28','SE0000556599',192.64
'2023-08-31','SE0000556599',192.39
'2018-10-08','SE0011281922',104.39
'2018-10-15','SE0011281922',104.47
'2018-10-22','SE0011281922',104.44
'2018-10-29','SE0011281922',104.44
'2018-11-05','SE0011281922',104.41
'2018-11-12','SE0011281922',104.44
'2018-11-19','SE0011281922',104.49
'2018-11-26','SE0011281922',104.51
'2018-12-03','SE0011281922',104.41
'2018-12-10','SE0011281922',104.47
'2018-12-17','SE0011281922',104.51
'2018-12-24','SE0011281922',104.48
'2018-12-31','SE0011281922',104.51
'2019-01-07','SE0011281922',104.46
'2019-01-14','SE0011281922',104.47
'2019-01-21','SE0011281922',104.42
'2019-01-28','SE0011281922',104.46
'2019-02-04','SE0011281922',104.51
'2019-02-11','SE0011281922',104.45
'2019-02-18','SE0011281922',104.43
'2019-02-25','SE0011281922',104.49
'2019-03-04','SE0011281922',104.49
'2019-03-11','SE0011281922',104.52
'2019-03-18','SE0011281922',104.4
'2019-03-25','SE0011281922',104.5
'2019-04-01','SE0011281922',104.38
'2019-04-08','SE0011281922',104.55
'2019-04-15','SE0011281922',104.45
'2019-04-23','SE0011281922',104.53
'2019-04-29','SE0011281922',104.51
'2019-05-06','SE0011281922',104.41
'2019-05-13','SE0011281922',104.45
'2019-05-20','SE0011281922',104.45
'2019-05-27','SE0011281922',104.59
'2019-06-03','SE0011281922',104.35
'2019-06-10','SE0011281922',104.54
'2019-06-17','SE0011281922',104.47
'2019-06-24','SE0011281922',104.43
'2019-07-01','SE0011281922',104.51
'2019-07-08','SE0011281922',104.51
'2019-07-15','SE0011281922',104.45
'2019-07-22','SE0011281922',104.5
'2019-07-29','SE0011281922',104.45
'2019-08-05','SE0011281922',104.46
'2019-08-12','SE0011281922',104.36
'2019-08-19','SE0011281922',104.54
'2019-08-26','SE0011281922',104.51
'2019-09-02','SE0011281922',104.55
'2019-09-09','SE0011281922',104.5
'2019-09-16','SE0011281922',104.56
'2019-09-23','SE0011281922',104.39
'2019-09-30','SE0011281922',104.5
'2019-10-07','SE0011281922',104.37
'2019-10-14','SE0011281922',104.38
'2019-10-21','SE0011281922',104.49
'2019-10-28','SE0011281922',104.54
'2019-11-04','SE0011281922',104.53
'2019-11-11','SE0011281922',104.32
'2019-11-18','SE0011281922',104.37
'2019-11-25','SE0011281922',104.37
'2019-12-02','SE0011281922',104.51
'2019-12-09','SE0011281922',104.35
'2019-12-16','SE0011281922',104.49
'2019-12-23','SE0011281922',104.47
'2019-12-30','SE0011281922',104.41
'2020-01-06','SE0011281922',104.47
'2020-01-13','SE0011281922',104.42
'2020-01-20','SE0011281922',104.46
'2020-01-27','SE0011281922',104.46
'2020-02-03','SE0011281922',104.44
'2020-02-10','SE0011281922',104.42
'2020-02-17','SE0011281922',104.47
'2020-02-24','SE0011281922',104.52
'2020-03-02','SE0011281922',104.53
'2020-03-09','SE0011281922',104.4
'2020-03-16','SE0011281922',104.5
'2020-03-23','SE0011281922',104.55
'2020-03-30','SE0011281922',104.6
'2020-04-06','SE0011281922',104.55
'2020-04-13','SE0011281922',104.31
'2020-04-20','SE0011281922',104.32
'2020-04-27','SE0011281922',104.52
'2020-05-04','SE0011281922',104.52
'2020-05-11','SE0011281922',104.33
'2020-05-18','SE0011281922',104.5
'2020-05-25','SE0011281922',104.46
'2020-06-01','SE0011281922',104.48
'2020-06-08','SE0011281922',104.45
'2020-06-15','SE0011281922',104.46
'2020-06-22','SE0011281922',104.42
'2020-06-29','SE0011281922',104.44
'2020-07-06','SE0011281922',104.4
'2020-07-13','SE0011281922',104.52
'2020-07-20','SE0011281922',104.46
'2020-07-27','SE0011281922',104.52
'2020-08-03','SE0011281922',104.46
'2020-08-10','SE0011281922',104.47
'2020-08-17','SE0011281922',104.44
'2020-08-24','SE0011281922',104.44
'2020-08-31','SE0011281922',104.46
'2020-09-07','SE0011281922',104.49
'2020-09-14','SE0011281922',104.41
'2020-09-21','SE0011281922',104.52
'2020-09-28','SE0011281922',104.41
'2020-10-05','SE0011281922',104.49
'2020-10-12','SE0011281922',104.49
'2020-10-19','SE0011281922',104.48
'2020-10-26','SE0011281922',104.47
'2020-11-02','SE0011281922',104.44
'2020-11-09','SE0011281922',104.45
'2020-11-16','SE0011281922',104.53
'2020-11-23','SE0011281922',104.41
'2020-11-30','SE0011281922',104.5
'2020-12-07','SE0011281922',104.4
'2020-12-14','SE0011281922',104.44
'2020-12-21','SE0011281922',104.48
